tract_geoid,county_fips,tract_name,land_area_sqmi,centroid_lat,centroid_lon,name,total_population,female_50_54,female_55_59,female_60_61,female_62_64,female_65_66,female_67_69,female_70_74,population_below_poverty,poverty_universe,households_no_vehicle,households_vehicle_universe,state,county,tract,eligible_population,poverty_pct,no_vehicle_pct,population_density_per_sqmi
37001020801,37001,,4.598,36.0490131,-79.4493095,Census Tract 208.01; Alamance County; North Carolina,2087,41,86,13,39,19,28,47,276,2087,13,813,NC,001,020801,273,13.224724484906565,1.5990159901599017,453.89299695519793
37001020802,37001,,1.824,36.0791566,-79.4275785,Census Tract 208.02; Alamance County; North Carolina,5666,59,296,49,100,101,21,85,711,5660,219,2413,NC,001,020802,711,12.56183745583039,9.075839204309988,3106.359649122807
37001020901,37001,,3.046,36.056031,-79.4175161,Census Tract 209.01; Alamance County; North Carolina,4369,166,207,50,120,0,107,95,266,4182,184,1821,NC,001,020901,745,6.360593017694883,10.104338275672708,1434.3401181877873
37001020902,37001,,3.959,36.029254,-79.4128455,Census Tract 209.02; Alamance County; North Carolina,4733,168,131,74,118,82,150,84,776,4733,17,1875,NC,001,020902,807,16.39552081132474,0.9066666666666666,1195.5039151300834
37001021000,37001,,1.246,36.076978,-79.3985062,Census Tract 210; Alamance County; North Carolina,4026,156,216,19,146,78,38,184,1341,4019,190,1979,NC,001,021000,837,33.36650908186116,9.600808489135927,3231.139646869984
37001021101,37001,,3.104,36.0697173,-79.3749221,Census Tract 211.01; Alamance County; North Carolina,4354,75,80,89,106,27,48,146,358,4354,45,2130,NC,001,021101,571,8.222324299494717,2.112676056338028,1402.7061855670104
37001021102,37001,,4.175,36.0377304,-79.3746745,Census Tract 211.02; Alamance County; North Carolina,3680,96,131,0,69,33,45,69,163,3564,33,1443,NC,001,021102,443,4.57351290684624,2.286902286902287,881.437125748503
37001021201,37001,,13.562,36.1058538,-79.3538343,Census Tract 212.01; Alamance County; North Carolina,6286,181,173,71,109,78,78,116,1300,6286,67,2254,NC,001,021201,806,20.680878141902642,2.9724933451641524,463.5009585606843
37001021204,37001,,12.863,36.0465688,-79.3145052,Census Tract 212.04; Alamance County; North Carolina,5784,206,283,149,182,67,59,122,340,5692,39,2125,NC,001,021204,1068,5.973295853829937,1.8352941176470587,449.66182072611366
37001021205,37001,,4.517,36.071731,-79.2838992,Census Tract 212.05; Alamance County; North Carolina,8271,288,283,168,42,194,116,102,603,8270,50,3433,NC,001,021205,1193,7.291414752116082,1.4564520827264782,1831.0825769315916
37001021206,37001,,4.998,36.0854722,-79.3049679,Census Tract 212.06; Alamance County; North Carolina,5525,155,149,28,83,31,62,340,477,5525,53,2264,NC,001,021206,848,8.633484162895927,2.3409893992932864,1105.4421768707482
37001021207,37001,,4.616,36.1076086,-79.2987302,Census Tract 212.07; Alamance County; North Carolina,3744,140,97,101,24,37,217,65,311,3744,122,1638,NC,001,021207,681,8.306623931623932,7.448107448107448,811.0918544194108
37001021300,37001,,52.224,36.1804423,-79.3130101,Census Tract 213; Alamance County; North Carolina,6422,218,178,117,114,95,69,204,640,6413,99,2468,NC,001,021300,995,9.979728676126618,4.011345218800648,122.97028186274511
37001021400,37001,,25.168,36.200065,-79.4059533,Census Tract 214; Alamance County; North Carolina,2734,132,118,37,104,14,11,31,398,2690,63,1108,NC,001,021400,447,14.79553903345725,5.6859205776173285,108.63000635727909
37001021500,37001,,35.359,36.1916726,-79.4828826,Census Tract 215; Alamance County; North Carolina,4652,149,136,97,128,9,118,94,393,4652,22,1636,NC,001,021500,731,8.44797936371453,1.3447432762836187,131.56480669702196
37001021600,37001,,12.837,36.1447926,-79.520266,Census Tract 216; Alamance County; North Carolina,8929,120,246,44,93,40,135,148,510,6288,49,2413,NC,001,021600,826,8.110687022900763,2.0306672192291755,695.5675001947495
37001021701,37001,,1.641,36.0927095,-79.5291655,Census Tract 217.01; Alamance County; North Carolina,3279,97,145,47,72,80,106,115,227,3172,80,1460,NC,001,021701,662,7.156368221941992,5.47945205479452,1998.1718464351006
37001021702,37001,,2.131,36.0930886,-79.5083273,Census Tract 217.02; Alamance County; North Carolina,5829,128,165,106,65,96,90,139,804,4201,14,1548,NC,001,021702,789,19.138300404665557,0.9043927648578811,2735.3355232285317
37001021703,37001,,8.988,36.0544145,-79.5185666,Census Tract 217.03; Alamance County; North Carolina,8525,273,332,75,159,78,52,239,141,8443,187,3639,NC,001,021703,1208,1.6700225038493426,5.138774388568288,948.4868713840677
37001021801,37001,,31.31,35.9869584,-79.4822243,Census Tract 218.01; Alamance County; North Carolina,5017,175,89,70,135,104,166,92,333,4953,22,1822,NC,001,021801,831,6.723198061780739,1.2074643249176729,160.2363462152667
37001021802,37001,,28.024,35.9388738,-79.4437298,Census Tract 218.02; Alamance County; North Carolina,3868,91,116,52,164,14,64,47,601,3868,31,1395,NC,001,021802,548,15.537745604963806,2.2222222222222223,138.02455038538395
37001021803,37001,,36.609,35.8777839,-79.4773039,Census Tract 218.03; Alamance County; North Carolina,2902,119,97,32,64,66,106,47,282,2902,88,1141,NC,001,021803,531,9.717436250861475,7.712532865907099,79.27012483269141
37001021901,37001,,21.404,35.9861226,-79.3694459,Census Tract 219.01; Alamance County; North Carolina,4636,195,238,30,168,71,115,189,325,4430,49,2006,NC,001,021901,1006,7.336343115124153,2.4426719840478563,216.5950289665483
37001021902,37001,,47.169,35.892058,-79.3325996,Census Tract 219.02; Alamance County; North Carolina,4792,162,121,58,96,33,43,97,687,4792,23,1927,NC,001,021902,610,14.336393989983305,1.1935651271406331,101.59214738493503
37001022001,37001,,11.353,35.9970765,-79.3342675,Census Tract 220.01; Alamance County; North Carolina,3743,97,170,27,93,54,95,97,226,3743,67,1469,NC,001,022001,633,6.037937483302164,4.560925799863853,329.6925922663613
37001022002,37001,,21.216,35.976536,-79.2885164,Census Tract 220.02; Alamance County; North Carolina,4812,204,166,124,46,86,122,56,547,4812,23,1687,NC,001,022002,804,11.367414796342477,1.3633669235328987,226.80995475113122
37003040100,37003,,59.983,35.9786489,-81.0654227,Census Tract 401; Alexander County; North Carolina,3068,80,220,44,63,23,22,88,497,3068,50,1231,NC,003,040100,540,16.19947848761408,4.061738424045491,51.14782521714486
37003040200,37003,,65.899,35.9824254,-81.2466687,Census Tract 402; Alexander County; North Carolina,3842,107,120,104,44,23,91,116,292,3798,24,1725,NC,003,040200,605,7.688256977356503,1.391304347826087,58.301339929285724
37003040300,37003,,28.19,35.8935396,-81.2619493,Census Tract 403; Alexander County; North Carolina,3155,56,139,33,85,47,58,101,497,3155,92,1329,NC,003,040300,519,15.752773375594295,6.922498118886381,111.91912025540971
37003040400,37003,,19.925,35.9190953,-81.1748648,Census Tract 404; Alexander County; North Carolina,6361,216,282,16,161,230,120,170,1276,6102,186,2695,NC,003,040400,1195,20.911176663389053,6.901669758812616,319.24717691342533
37003040500,37003,,42.92,35.864873,-81.0966473,Census Tract 405; Alexander County; North Carolina,6925,248,204,73,53,85,49,123,395,6800,23,2807,NC,003,040500,835,5.8088235294117645,0.8193801211257571,161.3466915191053
37003040600,37003,,27.538,35.8589717,-81.1904395,Census Tract 406; Alexander County; North Carolina,6210,166,136,66,174,86,144,27,551,4883,0,1762,NC,003,040600,799,11.284046692607005,0.0,225.5065727358559
37003040700,37003,,15.534,35.8302549,-81.3009365,Census Tract 407; Alexander County; North Carolina,6851,316,184,142,224,28,125,418,849,6851,57,2577,NC,003,040700,1437,12.392351481535542,2.2118742724097786,441.0325737092829
37005950100,37005,,92.183,36.4788732,-81.0089677,Census Tract 9501; Alleghany County; North Carolina,4094,82,201,77,97,37,161,114,740,4094,57,1834,NC,005,950100,769,18.0752320468979,3.1079607415485277,44.41165941659525
37005950200,37005,,29.975,36.5270151,-81.1372473,Census Tract 9502; Alleghany County; North Carolina,3699,155,43,101,98,90,225,149,493,3602,236,1850,NC,005,950200,861,13.686840644086619,12.756756756756756,123.40283569641367
37005950300,37005,,112.677,36.4954342,-81.232151,Census Tract 9503; Alleghany County; North Carolina,3381,100,134,51,70,26,150,87,537,3381,20,1493,NC,005,950300,618,15.88287488908607,1.3395847287340925,30.00612369871402
37007920100,37007,,101.635,34.9873922,-79.9330024,Census Tract 9201; Anson County; North Carolina,3187,58,107,52,107,37,61,87,458,3187,71,1191,NC,007,920100,509,14.370881706934421,5.9613769941225865,31.357308013971565
37007920200,37007,,68.303,35.0996781,-80.1049893,Census Tract 9202; Anson County; North Carolina,1600,67,21,67,23,24,53,41,270,1600,51,626,NC,007,920200,296,16.875,8.146964856230031,23.425032575435925
37007920301,37007,,89.082,35.078451,-80.2411009,Census Tract 9203.01; Anson County; North Carolina,4319,187,191,107,59,101,46,124,706,4307,76,1785,NC,007,920301,815,16.391920130020896,4.257703081232493,48.48341977054849
37007920302,37007,,32.69,34.9495049,-80.2147609,Census Tract 9203.02; Anson County; North Carolina,590,14,17,30,14,0,2,23,24,590,4,249,NC,007,920302,100,4.067796610169491,1.606425702811245,18.048332823493425
37007920400,37007,,41.033,35.0150927,-80.0838809,Census Tract 9204; Anson County; North Carolina,2335,80,27,11,8,49,68,25,914,2335,148,997,NC,007,920400,268,39.143468950749465,14.844533600802407,56.905417590719665
37007920501,37007,,21.608,34.9395656,-80.1461397,Census Tract 9205.01; Anson County; North Carolina,1097,74,18,0,16,14,0,18,674,1097,46,455,NC,007,920501,140,61.44029170464904,10.10989010989011,50.76823398741207
37007920502,37007,,13.817,34.9419407,-80.0568714,Census Tract 9205.02; Anson County; North Carolina,4248,101,204,138,103,72,113,153,594,4026,234,1747,NC,007,920502,884,14.754098360655737,13.394390383514596,307.44734747050734
37007920600,37007,,162.744,34.8573699,-80.1191723,Census Tract 9206; Anson County; North Carolina,3507,102,83,95,23,45,102,34,843,3493,175,1498,NC,007,920600,484,24.133982250214714,11.682242990654206,21.54918153664651
37007980000,37007,,0.549,34.9899785,-80.1826933,Census Tract 9800; Anson County; North Carolina,1406,14,19,0,2,0,13,0,0,0,0,0,NC,007,980000,48,,,2561.020036429872
37009970200,37009,,54.541,36.5290589,-81.5408788,Census Tract 9702; Ashe County; North Carolina,2550,86,100,76,67,28,49,174,408,2550,74,1179,NC,009,970200,580,16.0,6.276505513146734,46.75381822848866
37009970300,37009,,82.694,36.4748945,-81.6702586,Census Tract 9703; Ashe County; North Carolina,2488,89,145,66,65,25,52,87,532,2488,73,1104,NC,009,970300,529,21.382636655948552,6.61231884057971,30.086826130069895
37009970400,37009,,32.339,36.4436205,-81.5603804,Census Tract 9704; Ashe County; North Carolina,4739,127,117,202,117,54,111,158,473,4712,134,2244,NC,009,970400,886,10.038200339558573,5.971479500891266,146.54132780852842
37009970501,37009,,21.409,36.4017333,-81.44755,Census Tract 9705.01; Ashe County; North Carolina,3217,82,142,84,94,50,28,103,358,3073,67,1376,NC,009,970501,583,11.649853563293199,4.869186046511628,150.26390770236816
37009970502,37009,,20.332,36.4493645,-81.4706194,Census Tract 9705.02; Ashe County; North Carolina,3044,77,95,41,83,35,33,169,365,2887,116,1132,NC,009,970502,533,12.642881884308972,10.247349823321555,149.71473539248476
37009970701,37009,,51.958,36.3392756,-81.561917,Census Tract 9707.01; Ashe County; North Carolina,3829,69,78,63,79,149,83,147,332,3829,0,1962,NC,009,970701,668,8.670671193523113,0.0,73.69413757265484
37009970702,37009,,40.469,36.2998512,-81.4597506,Census Tract 9707.02; Ashe County; North Carolina,2480,187,14,34,39,33,26,129,204,2480,0,1090,NC,009,970702,462,8.225806451612904,0.0,61.281474709036544
37009970801,37009,,59.219,36.3988389,-81.3489861,Census Tract 9708.01; Ashe County; North Carolina,2239,124,87,49,18,21,52,195,352,2228,37,1087,NC,009,970801,546,15.798922800718133,3.4038638454461823,37.808811361218524
37009970802,37009,,63.305,36.5088535,-81.4012665,Census Tract 9708.02; Ashe County; North Carolina,2364,31,84,100,76,24,44,166,566,2364,31,1027,NC,009,970802,525,23.942470389170897,3.0185004868549172,37.343021878208674
37011930100,37011,,35.898,36.2037801,-81.9101337,Census Tract 9301; Avery County; North Carolina,3684,75,40,35,80,26,94,129,227,2948,52,1302,NC,011,930100,479,7.700135685210312,3.9938556067588324,102.62410162126022
37011930200,37011,,79.56,36.0498505,-81.8294281,Census Tract 9302; Avery County; North Carolina,3220,64,213,107,48,37,74,186,226,3143,21,1572,NC,011,930200,729,7.190582246261534,1.3358778625954197,40.472599296128706
37011930301,37011,,35.463,36.1128045,-81.9404824,Census Tract 9303.01; Avery County; North Carolina,3269,171,112,54,174,29,29,226,380,3238,124,1574,NC,011,930301,795,11.735639283508338,7.878017789072427,92.18058257902602
37011930302,37011,,43.63,36.0958079,-82.0116573,Census Tract 9303.02; Avery County; North Carolina,2895,7,37,43,121,27,38,108,579,2865,108,1115,NC,011,930302,381,20.209424083769633,9.68609865470852,66.35342654137061
37011930400,37011,,52.786,35.9886921,-81.980009,Census Tract 9304; Avery County; North Carolina,4612,162,103,0,86,74,130,61,146,3145,42,1228,NC,011,930400,616,4.642289348171701,3.420195439739414,87.37165157428106
37013930101,37013,,163.366,35.6115021,-76.7137284,Census Tract 9301.01; Beaufort County; North Carolina,3020,99,32,50,101,36,84,137,267,2757,34,1079,NC,013,930101,539,9.684439608269859,3.1510658016682114,18.486098698627618
37013930102,37013,,23.284,35.544452,-76.5560395,Census Tract 9301.02; Beaufort County; North Carolina,1754,96,39,10,75,23,50,73,658,1742,130,812,NC,013,930102,366,37.772675086107924,16.00985221674877,75.33069919257859
37013930200,37013,,143.94,35.6298026,-77.0193014,Census Tract 9302; Beaufort County; North Carolina,5126,42,139,226,297,152,84,236,740,5125,33,2178,NC,013,930200,1176,14.439024390243903,1.5151515151515151,35.612060580797554
37013930300,37013,,3.7,35.5552788,-77.0650549,Census Tract 9303; Beaufort County; North Carolina,4287,201,114,75,76,68,91,155,1338,4235,340,2247,NC,013,930300,780,31.593860684769776,15.131286159323542,1158.6486486486485
37013930400,37013,,5.843,35.5657805,-77.0433855,Census Tract 9304; Beaufort County; North Carolina,4881,71,158,90,39,61,91,275,754,4624,243,2229,NC,013,930400,785,16.30622837370242,10.901749663526244,835.358548690741
37013930501,37013,,7.376,35.5089705,-76.994309,Census Tract 9305.01; Beaufort County; North Carolina,3822,166,125,64,44,119,51,126,825,3822,77,1889,NC,013,930501,695,21.585557299843014,4.076230809952356,518.1670281995662
37013930502,37013,,19.371,35.5499701,-76.967802,Census Tract 9305.02; Beaufort County; North Carolina,3444,121,126,52,95,25,41,70,63,3444,34,1487,NC,013,930502,530,1.829268292682927,2.2864828513786146,177.79154406070933
37013930600,37013,,61.833,35.5119533,-76.8742247,Census Tract 9306; Beaufort County; North Carolina,3160,117,137,38,58,27,42,140,240,3160,24,1294,NC,013,930600,559,7.594936708860759,1.8547140649149922,51.10539679459188
37013930700,37013,,75.98,35.4437315,-76.6855762,Census Tract 9307; Beaufort County; North Carolina,2531,60,153,83,62,66,55,76,246,2531,13,1179,NC,013,930700,555,9.719478467009088,1.1026293469041561,33.31139773624638
37013930800,37013,,135.676,35.3049988,-76.7560671,Census Tract 9308; Beaufort County; North Carolina,2152,90,135,34,121,15,89,73,708,2146,70,840,NC,013,930800,557,32.99161230195713,8.333333333333334,15.861316666175302
37013930900,37013,,127.495,35.3892318,-76.9668799,Census Tract 9309; Beaufort County; North Carolina,3699,76,171,68,128,58,250,253,305,3699,68,1698,NC,013,930900,1004,8.245471749121384,4.004711425206125,29.0129024667634
37013931001,37013,,39.836,35.4529722,-77.1378598,Census Tract 9310.01; Beaufort County; North Carolina,3383,166,62,50,80,84,49,89,944,3383,20,1181,NC,013,931001,580,27.904227017440142,1.6934801016088061,84.92318505874084
37013931002,37013,,25.036,35.4977535,-77.0822702,Census Tract 9310.02; Beaufort County; North Carolina,3240,125,45,70,84,61,97,50,732,3213,112,1272,NC,013,931002,532,22.782446311858077,8.80503144654088,129.41364435213293
37015960100,37015,,163.306,36.1259234,-76.8298463,Census Tract 9601; Bertie County; North Carolina,4567,102,192,47,159,191,111,168,371,4550,207,2125,NC,015,960100,970,8.153846153846153,9.741176470588234,27.965904498303797
37015960200,37015,,128.406,36.1462991,-77.0430465,Census Tract 9602; Bertie County; North Carolina,3394,119,90,55,86,36,184,75,491,3375,122,1577,NC,015,960200,645,14.548148148148147,7.736207989854154,26.431786676635046
37015960300,37015,,201.705,36.0718625,-77.1618779,Census Tract 9603; Bertie County; North Carolina,3066,96,148,58,91,71,52,76,912,3058,136,1402,NC,015,960300,592,29.823413996075868,9.70042796005706,15.200416449765745
37015960401,37015,,53.127,36.0366771,-76.9123754,Census Tract 9604.01; Bertie County; North Carolina,2520,22,108,39,86,56,27,185,277,2459,84,1124,NC,015,960401,523,11.2647417649451,7.473309608540926,47.43350838556666
37015960402,37015,,152.631,35.9310996,-76.8232424,Census Tract 9604.02; Bertie County; North Carolina,3623,235,38,94,45,37,56,76,474,2207,71,915,NC,015,960402,581,21.477118260081557,7.759562841530054,23.73698658856982
37017950101,37017,,168.824,34.6841923,-78.4207941,Census Tract 9501.01; Bladen County; North Carolina,2671,10,238,86,65,44,25,81,461,2636,0,941,NC,017,950101,549,17.488619119878603,0.0,15.82121025446619
37017950102,37017,,147.205,34.5990846,-78.445604,Census Tract 9501.02; Bladen County; North Carolina,2329,50,132,3,24,27,66,109,187,2314,19,868,NC,017,950102,411,8.08124459809853,2.1889400921658986,15.821473455385346
37017950200,37017,,138.993,34.751534,-78.6716465,Census Tract 9502; Bladen County; North Carolina,2601,151,61,82,131,23,25,45,619,2601,59,1054,NC,017,950200,518,23.79853902345252,5.597722960151803,18.71317260581468
37017950301,37017,,22.163,34.6553887,-78.6992839,Census Tract 9503.01; Bladen County; North Carolina,2683,62,57,19,48,46,22,45,822,2683,198,952,NC,017,950301,299,30.63734625419307,20.798319327731093,121.05761855344493
37017950302,37017,,66.077,34.7407193,-78.8208014,Census Tract 9503.02; Bladen County; North Carolina,3109,120,158,95,13,17,59,68,497,3100,2,1257,NC,017,950302,530,16.032258064516128,0.15910898965791567,47.05116757722052
37017950401,37017,,11.136,34.6304635,-78.631086,Census Tract 9504.01; Bladen County; North Carolina,3259,76,151,95,83,123,12,148,946,3050,358,1604,NC,017,950401,688,31.016393442622952,22.31920199501247,292.65445402298855
37017950402,37017,,41.749,34.5950373,-78.6243837,Census Tract 9504.02; Bladen County; North Carolina,2317,55,119,5,17,7,92,133,246,2317,8,771,NC,017,950402,428,10.617177384548986,1.0376134889753568,55.49833528946801
37017950501,37017,,40.117,34.567994,-78.7460135,Census Tract 9505.01; Bladen County; North Carolina,2236,7,79,8,17,51,119,43,188,2198,14,935,NC,017,950501,324,8.553230209281164,1.4973262032085561,55.73696936460853
37017950502,37017,,44.242,34.5136718,-78.800439,Census Tract 9505.02; Bladen County; North Carolina,3472,179,36,26,57,85,20,136,920,3465,58,1382,NC,017,950502,539,26.551226551226552,4.196816208393632,78.4774648524027
37017950601,37017,,82.727,34.515667,-78.5884025,Census Tract 9506.01; Bladen County; North Carolina,2945,150,69,36,44,105,171,88,1171,2911,188,1247,NC,017,950601,663,40.22672621092408,15.076182838813152,35.59901845830261
37017950602,37017,,111.722,34.4457174,-78.4606439,Census Tract 9506.02; Bladen County; North Carolina,1944,62,99,68,56,46,44,72,360,1944,18,813,NC,017,950602,447,18.51851851851852,2.2140221402214024,17.4003329693346
37019020101,37019,,30.428,34.323231,-78.071378,Census Tract 201.01; Brunswick County; North Carolina,2967,163,98,31,69,26,49,153,443,2951,49,1244,NC,019,020101,589,15.011860386309726,3.9389067524115755,97.50887340607335
37019020102,37019,,14.526,34.2873137,-78.093043,Census Tract 201.02; Brunswick County; North Carolina,6578,154,325,191,237,301,186,494,209,6525,65,3118,NC,019,020102,1888,3.203065134099617,2.0846696600384864,452.84317775024095
37019020105,37019,,5.383,34.2268494,-78.0393515,Census Tract 201.05; Brunswick County; North Carolina,6811,149,222,95,389,129,254,461,371,6811,114,3322,NC,019,020105,1699,5.447070914696814,3.4316676700782662,1265.2795838751626
37019020106,37019,,11.911,34.2314755,-78.0810594,Census Tract 201.06; Brunswick County; North Carolina,3470,85,100,68,72,41,92,30,288,3470,0,1360,NC,019,020106,488,8.29971181556196,0.0,291.32734447149693
37019020107,37019,,2.545,34.246065,-78.025875,Census Tract 201.07; Brunswick County; North Carolina,3453,82,113,50,63,0,95,36,584,3355,0,1379,NC,019,020107,439,17.406855439642325,0.0,1356.7779960707269
37019020108,37019,,6.446,34.252579,-78.0140005,Census Tract 201.08; Brunswick County; North Carolina,3881,62,165,53,71,35,35,74,539,3876,57,1476,NC,019,020108,495,13.906088751289989,3.861788617886179,602.0788085634503
37019020201,37019,,3.639,34.214892,-78.0015426,Census Tract 202.01; Brunswick County; North Carolina,7340,141,195,76,74,64,98,275,1200,7320,71,3122,NC,019,020201,923,16.39344262295082,2.274183215887252,2017.0376477054137
37019020203,37019,,24.274,34.1352149,-78.0798768,Census Tract 202.03; Brunswick County; North Carolina,3095,222,163,48,62,20,21,49,317,3095,10,1242,NC,019,020203,585,10.24232633279483,0.8051529790660226,127.50267776221472
37019020204,37019,,55.142,34.0267982,-78.0892409,Census Tract 202.04; Brunswick County; North Carolina,6751,196,199,39,173,61,68,515,647,6746,48,2937,NC,019,020204,1251,9.590868662911355,1.634320735444331,122.42936418700808
37019020205,37019,,26.752,34.1653866,-78.0016326,Census Tract 202.05; Brunswick County; North Carolina,10318,94,348,223,489,504,511,805,321,10127,57,4604,NC,019,020205,2974,3.169744248049768,1.2380538662033014,385.6907894736842
37019020206,37019,,51.686,34.0501547,-77.981739,Census Tract 202.06; Brunswick County; North Carolina,2120,86,65,29,28,35,40,100,198,2007,40,1036,NC,019,020206,383,9.865470852017937,3.861003861003861,41.01690980149363
37019020304,37019,,13.4,33.9437461,-78.1053801,Census Tract 203.04; Brunswick County; North Carolina,10293,92,501,454,650,591,444,920,453,10293,45,4952,NC,019,020304,3652,4.40104925677645,0.9087237479806138,768.1343283582089
37019020305,37019,,4.424,33.9292567,-78.0408742,Census Tract 203.05; Brunswick County; North Carolina,3402,121,81,68,357,84,124,188,132,3402,30,1591,NC,019,020305,1023,3.880070546737213,1.8856065367693275,768.9873417721518
37019020306,37019,,10.385,33.9513928,-77.9921763,Census Tract 203.06; Brunswick County; North Carolina,2058,69,89,60,68,59,104,200,148,1934,40,968,NC,019,020306,649,7.652533609100311,4.132231404958677,198.17043813192103
37019020307,37019,,9.663,33.9225601,-77.954369,Census Tract 203.07; Brunswick County; North Carolina,190,9,9,5,10,8,14,32,13,190,36,105,NC,019,020307,87,6.842105263157895,34.285714285714285,19.662630653006314
37019020308,37019,,2.456,33.9165272,-78.2040968,Census Tract 203.08; Brunswick County; North Carolina,2619,133,125,62,101,33,95,234,94,2619,12,1151,NC,019,020308,783,3.589156166475754,1.0425716768027802,1066.3680781758958
37019020311,37019,,5.913,33.9625184,-78.2277592,Census Tract 203.11; Brunswick County; North Carolina,2776,27,230,69,97,51,146,217,330,2776,18,1264,NC,019,020311,837,11.887608069164266,1.4240506329113924,469.47404025029596
37019020312,37019,,16.583,33.9614654,-78.1818975,Census Tract 203.12; Brunswick County; North Carolina,1496,91,25,78,73,3,40,67,223,1496,11,629,NC,019,020312,377,14.906417112299465,1.7488076311605723,90.21286860037388
37019020313,37019,,1.433,33.9225828,-78.1487651,Census Tract 203.13; Brunswick County; North Carolina,2644,123,133,170,111,84,124,253,181,2612,13,1453,NC,019,020313,998,6.929555895865238,0.8947006194081212,1845.0802512212142
37019020314,37019,,1.069,33.9143122,-78.1379543,Census Tract 203.14; Brunswick County; North Carolina,545,13,49,7,11,0,11,52,34,545,0,265,NC,019,020314,143,6.238532110091743,0.0,509.822263797942
37019020315,37019,,2.508,33.9137959,-78.0921016,Census Tract 203.15; Brunswick County; North Carolina,2144,56,197,63,86,153,121,86,411,2144,117,1166,NC,019,020315,762,19.169776119402986,10.034305317324185,854.8644338118022
37019020316,37019,,3.737,33.9058692,-78.0486559,Census Tract 203.16; Brunswick County; North Carolina,804,30,22,9,36,27,75,65,50,802,3,391,NC,019,020316,264,6.234413965087282,0.7672634271099744,215.14583890821515
37019020404,37019,,14.292,33.9659625,-78.3045336,Census Tract 204.04; Brunswick County; North Carolina,2870,164,84,0,36,15,99,165,202,2851,41,1294,NC,019,020404,563,7.085233251490705,3.1684698608964452,200.81164287713406
37019020405,37019,,11.524,33.9729461,-78.2685241,Census Tract 204.05; Brunswick County; North Carolina,3545,109,88,54,73,128,125,159,520,3545,32,1478,NC,019,020405,736,14.668547249647391,2.165087956698241,307.61888233252347
37019020406,37019,,2.981,33.911987,-78.3207687,Census Tract 204.06; Brunswick County; North Carolina,962,82,43,34,61,45,42,50,47,962,7,484,NC,019,020406,357,4.885654885654886,1.4462809917355373,322.71049983227107
37019020407,37019,,4.054,33.9221344,-78.2811099,Census Tract 204.07; Brunswick County; North Carolina,1843,64,107,75,153,14,99,85,153,1843,6,860,NC,019,020407,597,8.301682040151926,0.6976744186046512,454.6127281697089
37019020408,37019,,8.215,33.9506849,-78.3530295,Census Tract 204.08; Brunswick County; North Carolina,3040,102,310,44,36,55,67,98,617,3005,63,1323,NC,019,020408,712,20.532445923460898,4.761904761904762,370.0547778454048
37019020409,37019,,3.92,33.928238,-78.338022,Census Tract 204.09; Brunswick County; North Carolina,1668,34,142,32,87,43,80,154,391,1656,18,945,NC,019,020409,572,23.61111111111111,1.9047619047619047,425.51020408163265
37019020504,37019,,4.618,33.9462819,-78.583424,Census Tract 205.04; Brunswick County; North Carolina,2343,28,50,39,82,80,227,315,49,2343,11,1215,NC,019,020504,821,2.0913358941527957,0.9053497942386831,507.362494586401
37019020505,37019,,71.439,33.9916026,-78.5495703,Census Tract 205.05; Brunswick County; North Carolina,3413,109,143,27,53,24,32,50,856,3413,101,1407,NC,019,020505,438,25.080574274831527,7.1783937455579245,47.77502484637243
37019020508,37019,,14.241,33.934273,-78.5160112,Census Tract 205.08; Brunswick County; North Carolina,3211,68,182,94,116,128,225,253,330,3211,48,1699,NC,019,020508,1066,10.277172220492059,2.825191288993526,225.47573906326804
37019020510,37019,,2.118,33.8937359,-78.4776126,Census Tract 205.10; Brunswick County; North Carolina,3532,125,82,63,247,64,96,128,211,3338,13,1362,NC,019,020510,805,6.321150389454763,0.9544787077826725,1667.610953729934
37019020511,37019,,3.983,33.9128875,-78.4015063,Census Tract 205.11; Brunswick County; North Carolina,2568,36,100,42,93,92,78,119,361,2568,10,1156,NC,019,020511,560,14.057632398753894,0.8650519031141869,644.7401456188802
37019020512,37019,,6.498,33.8801764,-78.4827167,Census Tract 205.12; Brunswick County; North Carolina,1158,63,43,32,59,61,60,105,47,1158,12,647,NC,019,020512,423,4.058721934369602,1.8547140649149922,178.20867959372114
37019020513,37019,,8.323,33.9382875,-78.4311907,Census Tract 205.13; Brunswick County; North Carolina,1552,52,149,47,42,10,26,41,43,1461,28,686,NC,019,020513,367,2.943189596167009,4.081632653061225,186.4712243181545
37019020514,37019,,6.135,33.9462878,-78.3837561,Census Tract 205.14; Brunswick County; North Carolina,3324,124,90,137,167,95,138,81,148,3324,62,1621,NC,019,020514,832,4.452466907340553,3.824799506477483,541.8092909535452
37019020515,37019,,5.126,33.9178421,-78.5959278,Census Tract 205.15; Brunswick County; North Carolina,4085,176,120,23,355,132,179,423,176,4085,35,2379,NC,019,020515,1408,4.308445532435741,1.471206389239176,796.9176746000779
37019020516,37019,,3.852,33.912908,-78.5696551,Census Tract 205.16; Brunswick County; North Carolina,4905,183,212,228,203,180,278,326,365,4905,159,2491,NC,019,020516,1610,7.44138634046891,6.382978723404255,1273.3644859813085
37019020517,37019,,4.816,33.8868276,-78.5465251,Census Tract 205.17; Brunswick County; North Carolina,3227,170,180,14,159,143,118,87,375,3227,31,1445,NC,019,020517,871,11.620700340873876,2.1453287197231834,670.0581395348837
