point_id,county_fips,latitude,longitude,weight
tract-37119005922,37119,35.1579513,-80.9968818,660
tract-37119005923,37119,35.1472585,-80.975906,744
tract-37119005924,37119,35.1329568,-80.9962399,816
tract-37119005925,37119,35.0778433,-80.9991768,425
tract-37119005926,37119,35.0734693,-81.0368821,1438
tract-37119005927,37119,35.1516976,-80.9337334,634
tract-37119005928,37119,35.1723424,-80.949242,141
tract-37119005929,37119,35.1132314,-80.977101,630
tract-37119005930,37119,35.1252759,-80.9628385,391
tract-37119005931,37119,35.1043758,-80.9731335,586
tract-37119005932,37119,35.1107943,-80.9591056,320
tract-37119006005,37119,35.2728931,-80.9874812,454
tract-37119006008,37119,35.3054242,-80.9720686,525
tract-37119006009,37119,35.2912818,-80.9585416,409
tract-37119006011,37119,35.2703296,-80.955191,605
tract-37119006012,37119,35.2541287,-80.9453076,847
tract-37119006013,37119,35.3088811,-80.9814622,748
tract-37119006014,37119,35.3293501,-80.9677635,540
tract-37119006015,37119,35.294362,-80.9404025,560
tract-37119006016,37119,35.2842785,-80.9102293,373
tract-37119006103,37119,35.3382042,-80.9409159,798
tract-37119006105,37119,35.3413691,-80.9008142,328
tract-37119006108,37119,35.3217895,-80.8791059,923
tract-37119006109,37119,35.3211017,-80.8532074,602
tract-37119006110,37119,35.3015004,-80.9174186,952
tract-37119006111,37119,35.3129122,-80.9027339,564
tract-37119006112,37119,35.3524268,-80.8512765,189
tract-37119006113,37119,35.3572335,-80.8638138,344
tract-37119006114,37119,35.3403645,-80.8672529,413
tract-37119006115,37119,35.3448115,-80.8514966,169
tract-37119006208,37119,35.4732344,-80.8813294,453
tract-37119006209,37119,35.4514941,-80.8795779,632
tract-37119006210,37119,35.4214679,-80.8938864,889
tract-37119006211,37119,35.4264588,-80.8774992,849
tract-37119006212,37119,35.414174,-80.8681232,344
tract-37119006214,37119,35.3974232,-80.8923273,631
tract-37119006216,37119,35.5134331,-80.8904282,539
tract-37119006217,37119,35.4957073,-80.9129549,709
tract-37119006218,37119,35.4733279,-80.93519,532
tract-37119006219,37119,35.463181,-80.9224796,856
tract-37119006220,37119,35.4401937,-80.926122,924
tract-37119006221,37119,35.4060294,-80.9144399,658
tract-37119006222,37119,35.3872901,-80.9476367,667
tract-37119006223,37119,35.3743017,-80.8910325,232
tract-37119006224,37119,35.3807466,-80.8597444,458
tract-37119006305,37119,35.4040218,-80.782766,850
tract-37119006306,37119,35.3920017,-80.8391093,305
tract-37119006307,37119,35.3932273,-80.8235666,657
tract-37119006308,37119,35.4342051,-80.8530597,680
tract-37119006309,37119,35.4182091,-80.8496384,357
tract-37119006310,37119,35.4359297,-80.797995,478
tract-37119006311,37119,35.4414211,-80.8249574,673
tract-37119006403,37119,35.497104,-80.83964,986
tract-37119006404,37119,35.4787085,-80.8002869,1456
tract-37119006407,37119,35.4509388,-80.8524109,453
tract-37119006408,37119,35.4903275,-80.8637362,437
tract-37119006409,37119,35.4710454,-80.8362803,715
tract-37119006410,37119,35.4639835,-80.8591138,352
tract-37119006411,37119,35.4724518,-80.8711713,470
tract-37121950100,37121,36.0811983,-82.2385599,339
tract-37121950200,37121,36.0193268,-82.1409691,823
tract-37121950300,37121,35.9435892,-82.0693889,769
tract-37121950400,37121,35.8803514,-82.0935242,934
tract-37123960101,37123,35.4121817,-79.7651259,178
tract-37123960102,37123,35.3567804,-79.7956322,650
tract-37123960201,37123,35.4381713,-79.8582003,274
tract-37123960202,37123,35.3612224,-79.9188608,602
tract-37123960301,37123,35.3421484,-80.0148631,313
tract-37123960302,37123,35.4631451,-80.0314385,987
tract-37123960401,37123,35.1902456,-80.0045104,398
tract-37123960402,37123,35.2547427,-79.9907602,464
tract-37123960501,37123,35.2340187,-79.7148781,354
tract-37123960502,37123,35.261205,-79.8077407,315
tract-37125950100,37125,35.4679562,-79.470587,464
tract-37125950201,37125,35.4218782,-79.5768075,329
tract-37125950202,37125,35.4529715,-79.6860495,798
tract-37125950303,37125,35.2509251,-79.5905289,621
tract-37125950304,37125,35.3162841,-79.6281541,541
tract-37125950305,37125,35.2595421,-79.5428317,677
tract-37125950306,37125,35.1813858,-79.5802357,436
tract-37125950402,37125,35.3703543,-79.3634028,741
tract-37125950403,37125,35.3429914,-79.4418114,517
tract-37125950404,37125,35.3082734,-79.4927233,521
tract-37125950503,37125,35.3185061,-79.2705473,404
tract-37125950504,37125,35.2319483,-79.2063611,541
tract-37125950505,37125,35.1922077,-79.1147603,231
tract-37125950506,37125,35.2481734,-79.3719151,807
tract-37125950507,37125,35.2547618,-79.3013767,594
tract-37125950601,37125,35.1954704,-79.5063846,1013
tract-37125950603,37125,35.2327729,-79.4656342,708
tract-37125950604,37125,35.2285543,-79.4208185,727
tract-37125950702,37125,35.1697257,-79.4554075,681
tract-37125950703,37125,35.1711306,-79.490666,487
tract-37125950704,37125,35.1818402,-79.4796938,643
tract-37125950801,37125,35.1878389,-79.4220842,841
tract-37125950802,37125,35.2184431,-79.3715024,611
tract-37125950900,37125,35.1759678,-79.3936793,300
tract-37125951001,37125,35.1844808,-79.3394547,724
tract-37125951002,37125,35.1241655,-79.3784731,249
tract-37125951101,37125,35.1145071,-79.4304668,520
tract-37125951102,37125,35.1434239,-79.4076715,708
tract-37125951200,37125,35.1033264,-79.5034713,919
tract-37127010200,37127,35.9092682,-77.8225507,613
tract-37127010301,37127,35.9342448,-77.8202038,796
tract-37127010302,37127,35.923778,-77.8503175,538
tract-37127010400,37127,35.9497092,-77.8048492,525
tract-37127010503,37127,35.9867684,-77.8587536,390
tract-37127010504,37127,35.9459116,-77.8840018,918
tract-37127010505,37127,35.9754798,-77.8229887,523
tract-37127010506,37127,35.9582763,-77.8379122,887
tract-37127010601,37127,35.9949318,-77.8134065,496
tract-37127010603,37127,36.0099933,-77.7904851,193
tract-37127010604,37127,35.9834482,-77.7952809,557
tract-37127010700,37127,36.0824501,-77.7714139,677
tract-37127010801,37127,36.1126855,-77.8523288,203
tract-37127010802,37127,36.0461139,-77.8901787,1121
tract-37127010900,37127,36.090927,-78.0048107,931
tract-37127011000,37127,35.9472561,-78.1065371,878
tract-37127011101,37127,35.9527077,-77.9279007,1205
tract-37127011103,37127,35.9611161,-77.9605752,1120
tract-37127011104,37127,35.9596523,-78.0126394,270
tract-37127011201,37127,35.8705796,-77.8661027,515
tract-37127011202,37127,35.8715715,-77.9369301,542
tract-37127011300,37127,35.863687,-78.0300793,773
tract-37127011400,37127,35.7975201,-78.106462,724
tract-37127011501,37127,35.7728705,-78.2017288,464
tract-37127011502,37127,35.8622871,-78.171535,627
tract-37129010100,37129,34.2420854,-77.9365256,703
tract-37129010200,37129,34.2326213,-77.9252714,751
tract-37129010300,37129,34.2509025,-77.914054,999
tract-37129010400,37129,34.2297421,-77.9120386,533
tract-37129010501,37129,34.2384805,-77.8815138,391
tract-37129010503,37129,34.2177438,-77.8959121,219
tract-37129010504,37129,34.2331061,-77.8969908,525
tract-37129010600,37129,34.210692,-77.9093797,808
tract-37129010700,37129,34.1993579,-77.9274528,680
tract-37129010800,37129,34.1834766,-77.9463029,357
tract-37129010900,37129,34.2038769,-77.9489008,382
tract-37129011000,37129,34.2137573,-77.9345263,235
tract-37129011100,37129,34.223619,-77.9362206,432
tract-37129011200,37129,34.2316996,-77.9389503,377
tract-37129011300,37129,34.2271384,-77.9497306,504
tract-37129011400,37129,34.2542366,-77.9408334,238
tract-37129011501,37129,34.2376316,-77.8665951,168
tract-37129011502,37129,34.2253187,-77.8629829,354
tract-37129011503,37129,34.3206504,-77.9786241,937
tract-37129011504,37129,34.3178894,-77.9215899,712
tract-37129011605,37129,34.2569713,-77.8790213,386
tract-37129011606,37129,34.261024,-77.8563038,720
tract-37129011608,37129,34.3385485,-77.8377426,1259
tract-37129011609,37129,34.2987251,-77.8913034,813
tract-37129011610,37129,34.32224,-77.8878539,559
tract-37129011611,37129,34.2773287,-77.8375029,865
tract-37129011612,37129,34.2945569,-77.8109989,867
tract-37129011701,37129,34.2486708,-77.8422475,1020
tract-37129011703,37129,34.2359833,-77.8227,968
tract-37129011705,37129,34.2651068,-77.7984292,1762
tract-37129011800,37129,34.1461642,-77.8424016,690
tract-37129011904,37129,34.2300513,-77.8414861,438
tract-37129011905,37129,34.2124138,-77.8519746,204
tract-37129011906,37129,34.2168883,-77.8770641,429
tract-37129012004,37129,34.1734304,-77.8568318,673
tract-37129012006,37129,34.1869451,-77.8975648,839
tract-37129012007,37129,34.175032,-77.914488,924
tract-37129012008,37129,34.1568086,-77.8953368,1009
tract-37129012009,37129,34.1841906,-77.8773634,1044
tract-37129012010,37129,34.1639998,-77.8772673,634
tract-37129012011,37129,34.2022498,-77.863251,607
tract-37129012012,37129,34.2012402,-77.8350524,568
tract-37129012103,37129,34.1444239,-77.8764764,808
tract-37129012106,37129,34.1077932,-77.9193166,1641
tract-37129012107,37129,34.0718069,-77.9148647,802
tract-37129012108,37129,34.0884582,-77.8892531,871
tract-37129012109,37129,34.1223793,-77.8856902,753
tract-37129012110,37129,34.1389378,-77.9053154,631
tract-37129012111,37129,34.1510768,-77.9332525,1491
tract-37129012201,37129,34.048839,-77.8918873,862
tract-37129012202,37129,34.034625,-77.9151956,918
tract-37129012203,37129,33.9732686,-77.9418875,767
tract-37129012300,37129,34.2874097,-77.7611855,1471
tract-37131920101,37131,36.4886841,-77.3079479,238
tract-37131920102,37131,36.4260799,-77.3053634,194
tract-37131920103,37131,36.4689417,-77.1672906,280
tract-37131920201,37131,36.2710606,-77.2553291,212
tract-37131920202,37131,36.3486993,-77.3558412,388
tract-37131920301,37131,36.3861658,-77.5257361,376
tract-37131920302,37131,36.4907549,-77.4732693,423
tract-37131920303,37131,36.3554687,-77.3884809,264
tract-37131920401,37131,36.5244454,-77.6949271,614
tract-37131920402,37131,36.5283363,-77.8409265,525
tract-37133000103,37133,34.8728727,-77.3043513,1061
tract-37133000104,37133,34.7363881,-77.169643,341
tract-37133000105,37133,34.6933221,-77.143015,1190
tract-37133000203,37133,34.9163321,-77.5201825,300
tract-37133000204,37133,34.8367107,-77.5640588,356
tract-37133000205,37133,34.8202779,-77.5118878,917
tract-37133000206,37133,34.87877,-77.61834,402
tract-37133000207,37133,34.9654158,-77.6168375,362
tract-37133000303,37133,34.8001314,-77.6405085,130
tract-37133000304,37133,34.750713,-77.600468,464
tract-37133000305,37133,34.7087139,-77.5800787,340
tract-37133000306,37133,34.6643435,-77.5371016,772
tract-37133000401,37133,34.5360766,-77.521255,1583
tract-37133000403,37133,34.4884969,-77.4375385,354
tract-37133000404,37133,34.5614437,-77.3772016,177
tract-37133000405,37133,34.5412978,-77.418235,942
tract-37133000700,37133,34.7050581,-77.3696373,29
tract-37133000901,37133,34.7318856,-77.3661519,9
tract-37133000902,37133,34.7348039,-77.39805,10
tract-37133001101,37133,34.772241,-77.4806949,532
tract-37133001102,37133,34.7400089,-77.4743709,318
tract-37133001201,37133,34.8351636,-77.4548748,263
tract-37133001202,37133,34.800603,-77.4526892,607
tract-37133001301,37133,34.7950125,-77.4255995,751
tract-37133001302,37133,34.8162664,-77.3685175,337
tract-37133001303,37133,34.7824531,-77.4085456,271
tract-37133001304,37133,34.8004453,-77.4034453,704
tract-37133001400,37133,34.772788,-77.4379485,696
tract-37133001500,37133,34.773018,-77.4236138,229
tract-37133001700,37133,34.7661588,-77.4171571,334
tract-37133001800,37133,34.746992,-77.4292266,349
tract-37133002100,37133,34.7904055,-77.3508128,788
tract-37133002201,37133,34.7618232,-77.3681706,588
tract-37133002202,37133,34.7456307,-77.3655447,292
tract-37133002300,37133,34.7610906,-77.3193936,700
tract-37133002400,37133,34.740898,-77.3129985,604
tract-37133002500,37133,34.7183141,-77.2631727,461
tract-37133002600,37133,34.757835,-77.3972876,412
tract-37133002801,37133,34.6467773,-77.1676,272
tract-37133002802,37133,34.6776809,-77.2230941,304
tract-37133002803,37133,34.7000309,-77.2065931,710
tract-37135010701,37135,35.9202171,-79.1185866,493
tract-37135010705,37135,35.9181917,-79.0800457,468
tract-37135010706,37135,35.9362615,-79.0816371,640
tract-37135010707,37135,35.9121216,-79.0877745,322
tract-37135010708,37135,35.9057665,-79.0775451,179
tract-37135010709,37135,35.889842,-79.0877596,183
tract-37135010710,37135,35.8845127,-79.1088116,394
tract-37135010802,37135,36.184679,-79.031695,960
tract-37135010803,37135,36.1598135,-79.1909734,574
tract-37135010804,37135,36.2057843,-79.1615133,449
tract-37135010902,37135,36.0408631,-79.0764532,887
tract-37135010903,37135,36.1107665,-79.0397079,599
tract-37135010904,37135,36.0866814,-79.0015243,728
tract-37135011001,37135,36.0901953,-79.0869286,1146
tract-37135011002,37135,36.0689132,-79.1041654,678
tract-37135011103,37135,36.0939942,-79.1712028,396
tract-37135011104,37135,36.1231146,-79.2360458,389
tract-37135011105,37135,36.0937527,-79.235647,636
tract-37135011106,37135,36.0376721,-79.1203956,509
tract-37135011107,37135,36.0463335,-79.2054623,784
tract-37135011204,37135,35.9897829,-79.0359195,724
tract-37135011206,37135,35.9572305,-79.0171931,483
tract-37135011207,37135,35.9646026,-79.0630657,634
tract-37135011208,37135,35.9818867,-79.0896424,973
tract-37135011209,37135,35.9758709,-79.1297051,828
tract-37135011210,37135,35.9113867,-79.2061662,628
tract-37135011211,37135,35.9841319,-79.2114165,441
tract-37135011300,37135,35.9187011,-79.0622576,162
tract-37135011400,37135,35.927291,-79.0476791,330
tract-37135011500,37135,35.917368,-79.035101,292
tract-37135011602,37135,35.9035166,-79.0461029,5
tract-37135011700,37135,35.9022528,-79.0589819,271
tract-37135011800,37135,35.9403359,-79.0667888,395
tract-37135011902,37135,35.94419,-79.0304855,721
tract-37135011903,37135,35.9533415,-79.0525606,401
tract-37135011904,37135,35.9501554,-79.0430397,471
tract-37135012101,37135,35.9362044,-79.0148887,551
tract-37135012102,37135,35.9264703,-79.0131605,205
tract-37135012103,37135,35.9112531,-79.0172614,511
tract-37135012201,37135,35.8840523,-79.0383129,629
tract-37135012202,37135,35.8872108,-79.0736819,609
tract-37137950101,37137,35.1160788,-76.8966045,473
tract-37137950103,37137,35.1740972,-76.7956895,335
tract-37137950104,37137,35.2455578,-76.6113935,304
tract-37137950202,37137,35.1140025,-76.6255826,718
tract-37137950203,37137,35.0177962,-76.771626,430
tract-37137950204,37137,35.0642214,-76.7961341,406
tract-37139960100,37139,36.3043233,-76.217468,273
tract-37139960200,37139,36.2835326,-76.2092308,506
tract-37139960300,37139,36.2894662,-76.2315275,414
tract-37139960400,37139,36.305921,-76.2368912,527
tract-37139960501,37139,36.3749436,-76.2769892,630
tract-37139960502,37139,36.3339503,-76.2789542,793
tract-37139960503,37139,36.3863295,-76.3966757,309
tract-37139960600,37139,36.2717198,-76.2946361,1081
tract-37139960701,37139,36.2469552,-76.1925292,1287
tract-37139960702,37139,36.1860305,-76.1142297,559
tract-37141920104,37141,34.4335948,-77.5981494,827
tract-37141920105,37141,34.4550874,-77.5642621,457
tract-37141920106,37141,34.3663709,-77.6475721,469
tract-37141920201,37141,34.401848,-77.6218025,1291
tract-37141920202,37141,34.3561045,-77.7145103,1829
tract-37141920203,37141,34.4353139,-77.7461475,904
tract-37141920204,37141,34.6046249,-77.7337585,259
tract-37141920300,37141,34.6713171,-78.0020072,662
tract-37141920401,37141,34.5055979,-77.9462191,428
tract-37141920402,37141,34.5702392,-77.9912005,538
tract-37141920403,37141,34.5493899,-77.8690183,508
tract-37141920501,37141,34.5521525,-78.1514969,997
tract-37141920502,37141,34.4059549,-78.1092291,255
tract-37141920601,37141,34.4486284,-77.9634417,388
tract-37141920602,37141,34.4178428,-77.9120811,934
tract-37143920101,37143,36.2992103,-76.4512337,599
tract-37143920102,37143,36.1549441,-76.269708,730
tract-37143920201,37143,36.1708237,-76.5236227,486
tract-37143920202,37143,36.0946746,-76.3650786,855
tract-37145920100,37145,36.4322633,-78.8677968,1307
tract-37145920200,37145,36.4670827,-79.0443991,1131
tract-37145920300,37145,36.418956,-78.9704154,1100
tract-37145920400,37145,36.388933,-78.9806219,620
tract-37145920500,37145,36.2936322,-78.8856158,1016
tract-37145920601,37145,36.3319199,-79.0692512,1186
tract-37145920602,37145,36.2702186,-79.0406448,770
tract-37147000101,37147,35.6110461,-77.3697016,150
tract-37147000102,37147,35.5987462,-77.3761332,111
tract-37147000201,37147,35.6109554,-77.3426276,231
tract-37147000202,37147,35.5973186,-77.3460413,228
tract-37147000301,37147,35.5805221,-77.3519428,507
tract-37147000303,37147,35.5991607,-77.3278612,74
tract-37147000304,37147,35.585689,-77.3307353,843
tract-37147000400,37147,35.5971553,-77.3643492,208
tract-37147000501,37147,35.5710281,-77.3829534,1011
tract-37147000503,37147,35.5700313,-77.3663994,617
tract-37147000504,37147,35.5768099,-77.3603493,467
tract-37147000602,37147,35.579764,-77.4146238,490
tract-37147000604,37147,35.5938994,-77.4156343,917
tract-37147000605,37147,35.614224,-77.4135325,462
tract-37147000606,37147,35.5613782,-77.3964758,583
tract-37147000607,37147,35.5617432,-77.4224956,1244
tract-37147000701,37147,35.6100816,-77.3927159,285
tract-37147000702,37147,35.5970651,-77.3879965,265
tract-37147000800,37147,35.6385498,-77.3659853,466
tract-37147000901,37147,35.6708112,-77.2531548,483
tract-37147000902,37147,35.6055767,-77.2700052,379
tract-37147001001,37147,35.5932533,-77.246287,298
tract-37147001002,37147,35.5648033,-77.259815,945
tract-37147001003,37147,35.5575981,-77.3192436,1097
tract-37147001100,37147,35.5003236,-77.2184501,989
tract-37147001200,37147,35.4358979,-77.2954946,961
tract-37147001301,37147,35.525093,-77.4206351,654
tract-37147001302,37147,35.5204086,-77.3946372,904
tract-37147001304,37147,35.5173122,-77.3681061,708
tract-37147001305,37147,35.5471781,-77.3605601,512
tract-37147001402,37147,35.4323886,-77.3835556,590
tract-37147001403,37147,35.4857522,-77.4395564,496
tract-37147001404,37147,35.4431631,-77.4356578,248
tract-37147001500,37147,35.362302,-77.3936272,485
tract-37147001601,37147,35.5056602,-77.4739443,764
tract-37147001602,37147,35.5809977,-77.5175421,520
tract-37147001700,37147,35.6220141,-77.4821717,605
tract-37147001800,37147,35.5851505,-77.5774151,1102
tract-37147001900,37147,35.6608499,-77.581394,444
tract-37147002002,37147,35.7475486,-77.3734739,920
tract-37147002003,37147,35.6863998,-77.4532717,548
tract-37147002004,37147,35.678414,-77.4141232,191
tract-37149920101,37149,35.253423,-82.0364074,681
tract-37149920103,37149,35.2281108,-82.1165615,671
tract-37149920104,37149,35.2423288,-82.1835273,533
tract-37149920201,37149,35.3019069,-82.248107,704
tract-37149920202,37149,35.3405833,-82.1430088,333
tract-37149920301,37149,35.2452718,-82.2245636,309
tract-37149920303,37149,35.2350915,-82.3063913,590
tract-37149920304,37149,35.2124656,-82.2805239,571
tract-37151030100,37151,35.6721415,-79.8252884,456
tract-37151030201,37151,35.6987298,-79.8026262,619
tract-37151030202,37151,35.6662271,-79.8024609,939
tract-37151030301,37151,35.7438692,-79.7923373,815
tract-37151030302,37151,35.7202203,-79.7831307,177
tract-37151030400,37151,35.7404541,-79.8192445,442
tract-37151030502,37151,35.7250666,-79.8518045,803
tract-37151030503,37151,35.7774144,-79.8814138,973
tract-37151030504,37151,35.7514106,-79.9928918,838
tract-37151030600,37151,35.667605,-79.8912509,1092
tract-37151030700,37151,35.5925546,-79.946115,1300
tract-37151030803,37151,35.559837,-79.7357525,683
tract-37151030804,37151,35.6209839,-79.7778424,718
tract-37151030805,37151,35.6904263,-79.7188735,652
tract-37151030806,37151,35.6881089,-79.7614051,573
tract-37151030900,37151,35.6178904,-79.6129038,724
tract-37151031001,37151,35.7228398,-79.6116284,584
tract-37151031002,37151,35.7780822,-79.6126489,712
tract-37151031101,37151,35.7832131,-79.7372439,513
tract-37151031102,37151,35.7597542,-79.6997148,334
tract-37151031200,37151,35.864023,-79.6000548,917
tract-37151031303,37151,35.8444486,-79.9215538,790
tract-37151031304,37151,35.8666648,-79.87869,745
tract-37151031305,37151,35.8717915,-79.8075195,633
tract-37151031307,37151,35.8645066,-79.6860767,636
tract-37151031308,37151,35.8881018,-79.7391965,424
tract-37151031401,37151,35.8248083,-79.7958262,770
tract-37151031402,37151,35.7838685,-79.7968141,459
tract-37151031501,37151,35.8529837,-80.0213641,889
tract-37151031503,37151,35.9045403,-79.9656115,409
tract-37151031504,37151,35.8980899,-79.9504024,1288
tract-37151031505,37151,35.8570492,-79.9581482,601
tract-37151031601,37151,35.8953949,-80.0181477,762
tract-37151031602,37151,35.9133464,-79.9854928,296
tract-37153970100,37153,35.0419652,-79.6140274,465
tract-37153970200,37153,35.0967892,-79.8225512,500
tract-37153970300,37153,34.9703222,-79.8265049,992
tract-37153970400,37153,34.962001,-79.7311768,576
tract-37153970500,37153,34.9439322,-79.7663395,456
tract-37153970600,37153,34.9249562,-79.7296039,566
tract-37153970700,37153,34.9178657,-79.7665562,302
tract-37153970800,37153,34.8508484,-79.820195,884
tract-37153970900,37153,34.8770818,-79.7368422,740
tract-37153971000,37153,34.9374896,-79.6738822,745
tract-37153971100,37153,34.8752235,-79.6567293,592
tract-37155960101,37155,34.8340472,-78.9336833,494
tract-37155960102,37155,34.8178866,-79.0088383,681
tract-37155960202,37155,34.8256498,-79.0890736,558
tract-37155960203,37155,34.9056008,-79.0037,469
tract-37155960204,37155,34.880281,-79.0740846,329
tract-37155960301,37155,34.8128109,-79.2098707,562
tract-37155960302,37155,34.8039564,-79.1406581,360
tract-37155960402,37155,34.7499258,-79.1518478,429
tract-37155960403,37155,34.7944338,-79.2971351,374
tract-37155960404,37155,34.7418673,-79.2476223,458
tract-37155960501,37155,34.7026429,-79.2014282,349
tract-37155960502,37155,34.6819038,-79.1992108,489
tract-37155960503,37155,34.64715,-79.158717,223
tract-37155960601,37155,34.6905184,-79.1089014,624
tract-37155960602,37155,34.645861,-79.1068146,262
tract-37155960701,37155,34.7286273,-79.0332787,713
tract-37155960702,37155,34.663505,-79.051012,383
tract-37155960801,37155,34.608347,-79.0548243,302
tract-37155960802,37155,34.5919063,-78.9997035,146
tract-37155960900,37155,34.6346881,-79.0155545,312
tract-37155961000,37155,34.6235686,-79.0058254,271
tract-37155961100,37155,34.5954386,-78.9763282,177
tract-37155961200,37155,34.6239945,-78.9912765,336
tract-37155961301,37155,34.6754522,-78.9656707,756
tract-37155961302,37155,34.6323205,-78.9770773,694
tract-37155961400,37155,34.7035214,-78.8959756,662
tract-37155961500,37155,34.5652487,-78.9028952,742
tract-37155961601,37155,34.521995,-78.9796203,620
tract-37155961602,37155,34.4266198,-79.0452961,534
tract-37155961700,37155,34.4780634,-79.1284809,911
tract-37155961801,37155,34.6244596,-79.2476138,668
tract-37155961802,37155,34.560509,-79.1582318,912
tract-37155961900,37155,34.4701832,-79.224732,681
tract-37155962001,37155,34.7193641,-79.3213385,530
tract-37155962002,37155,34.6364112,-79.3630446,477
tract-37157040101,37157,36.461968,-79.601979,755
tract-37157040102,37157,36.4335231,-79.5558463,430
tract-37157040200,37157,36.5189608,-79.680084,488
tract-37157040300,37157,36.4948633,-79.7383568,743
tract-37157040400,37157,36.5249226,-79.7607194,683
tract-37157040501,37157,36.5163684,-79.8114953,621
tract-37157040502,37157,36.4831416,-79.7920527,548
tract-37157040601,37157,36.4998089,-79.8996425,666
tract-37157040602,37157,36.4328515,-79.8671963,924
tract-37157040700,37157,36.4489951,-79.9942531,1010
tract-37157040800,37157,36.3910354,-79.9700192,354
tract-37157040900,37157,36.422529,-79.9483621,458
tract-37157041001,37157,36.3108592,-79.9756041,1281
tract-37157041002,37157,36.3368906,-79.8799436,1062
tract-37157041100,37157,36.4304117,-79.7310768,1148
tract-37157041200,37157,36.3704045,-79.6751173,958
tract-37157041300,37157,36.3144265,-79.5853072,1277
tract-37157041400,37157,36.3287653,-79.6524614,461
tract-37157041501,37157,36.3043263,-79.6907659,272
tract-37157041502,37157,36.3378615,-79.6772063,1202
tract-37157041601,37157,36.3520484,-79.7600212,581
tract-37157041602,37157,36.2936869,-79.7558417,732
tract-37159050201,37159,35.6495717,-80.4396595,731
tract-37159050202,37159,35.6417995,-80.4738316,596
tract-37159050300,37159,35.6619913,-80.4895598,936
tract-37159050400,37159,35.6747394,-80.4888813,233
tract-37159050500,37159,35.6862459,-80.4731612,555
tract-37159050700,37159,35.702163,-80.4247433,518
tract-37159050800,37159,35.6779562,-80.4171909,592
tract-37159050901,37159,35.6410039,-80.3298884,761
tract-37159050903,37159,35.6042106,-80.3808197,955
tract-37159050904,37159,35.5527202,-80.2649778,534
tract-37159051001,37159,35.5323035,-80.4019781,1071
tract-37159051002,37159,35.5934706,-80.4459794,1180
tract-37159051101,37159,35.5485347,-80.4885313,1197
tract-37159051102,37159,35.5979926,-80.5161387,652
tract-37159051201,37159,35.625113,-80.561587,934
tract-37159051202,37159,35.679429,-80.5513829,675
tract-37159051204,37159,35.649447,-80.5268315,800
tract-37159051301,37159,35.7170233,-80.5458795,454
tract-37159051302,37159,35.7332839,-80.475277,914
tract-37159051303,37159,35.7002011,-80.5083265,936
tract-37159051400,37159,35.5157551,-80.5705368,1183
tract-37159051501,37159,35.5178017,-80.6291386,829
tract-37159051502,37159,35.5238901,-80.6616451,467
tract-37159051600,37159,35.5487465,-80.6241416,1347
tract-37159051700,37159,35.5745032,-80.5762905,1157
tract-37159051801,37159,35.561215,-80.7026556,657
tract-37159051802,37159,35.6129208,-80.6623,771
tract-37159051901,37159,35.6842494,-80.6815563,914
tract-37159051903,37159,35.7734389,-80.5955026,586
tract-37159051904,37159,35.8064106,-80.6923794,561
tract-37159052000,37159,35.6725895,-80.4639814,449
tract-37161960101,37161,35.5062155,-81.7542138,256
tract-37161960102,37161,35.5055712,-81.8730208,587
tract-37161960103,37161,35.4157529,-81.8582358,467
tract-37161960201,37161,35.4709687,-82.0247673,786
tract-37161960202,37161,35.4368986,-82.0590377,283
tract-37161960203,37161,35.3780886,-82.0630125,271
tract-37161960301,37161,35.4715724,-82.1806256,429
tract-37161960302,37161,35.424827,-82.2010985,429
tract-37161960400,37161,35.3060518,-81.9788997,504
tract-37161960501,37161,35.371623,-81.9871518,804
tract-37161960502,37161,35.3912244,-81.9465353,435
tract-37161960503,37161,35.3448929,-81.9484109,346
tract-37161960600,37161,35.3655458,-81.9191855,805
tract-37161960700,37161,35.3544255,-81.8582142,704
tract-37161960800,37161,35.3297725,-81.8674712,796
tract-37161960900,37161,35.3018315,-81.8621472,766
tract-37161961001,37161,35.351168,-81.7927797,691
tract-37161961002,37161,35.3594568,-81.7363988,375
tract-37161961102,37161,35.2210428,-81.8199451,563
tract-37161961103,37161,35.2458464,-81.7834399,357
tract-37161961104,37161,35.2887382,-81.7849282,408
tract-37161961200,37161,35.2314014,-81.9068768,675
tract-37163970101,37163,34.9810873,-78.1894802,336
tract-37163970102,37163,35.1299915,-78.2582294,451
tract-37163970201,37163,35.2558218,-78.3631439,137
tract-37163970202,37163,35.180214,-78.4072039,886
tract-37163970302,37163,35.1060835,-78.5711338,832
tract-37163970303,37163,35.191795,-78.5924833,579
tract-37163970304,37163,35.2552398,-78.5513489,484
tract-37163970401,37163,34.9938025,-78.5933044,382
tract-37163970402,37163,34.9714765,-78.517642,472
tract-37163970501,37163,35.0125119,-78.5049105,167
tract-37163970502,37163,35.0336562,-78.4466198,576
tract-37163970600,37163,35.0427759,-78.3404582,578
tract-37163970701,37163,35.0102854,-78.3149208,262
tract-37163970702,37163,35.0277813,-78.2813843,832
tract-37163970801,37163,34.9824601,-78.3282476,361
tract-37163970802,37163,34.9234433,-78.317681,510
tract-37163970900,37163,34.8292527,-78.4009507,553
tract-37163971001,37163,34.857044,-78.2554542,411
tract-37163971002,37163,34.7430983,-78.2413249,244
tract-37163971003,37163,34.6619166,-78.2522725,147
tract-37165010101,37165,34.7251943,-79.500348,587
